event,id,race,score,time
1,4518,#,#,54043206.0
1,4397,#,#,54043207.0
0,4289,2,2,54043208.0
1,3544,#,#,54043209.0
1,2113,#,#,54043210.0
0,2000,3,6,54043211.0
1,469,#,#,54043212.0
0,11074,2,9,54129600.0
0,10891,2,5,54129601.0
0,10442,0,10,54129602.0
1,10165,#,#,54129603.0
0,9509,0,7,54129604.0
0,8020,0,9,54129605.0
0,6316,2,6,54129606.0
1,5692,#,#,54129607.0
0,5237,0,9,54129608.0
0,4829,0,10,54129609.0
0,4132,0,7,54129610.0
1,2716,#,#,54129611.0
0,1585,3,3,54129612.0
0,1178,2,3,54129613.0
0,733,2,1,54129614.0
0,10553,0,8,54216000.0
0,10382,0,5,54216001.0
0,9762,2,5,54216002.0
1,9413,#,#,54216003.0
0,8011,0,10,54216004.0
0,5737,2,3,54216005.0
0,4766,2,9,54216006.0
0,4427,2,9,54216007.0
1,3771,#,#,54216008.0
0,3616,0,7,54216009.0
0,3606,2,1,54216010.0
0,2535,2,1,54216011.0
0,268,2,1,54216012.0
0,165,0,4,54216013.0
0,11160,2,8,54302400.0
0,10160,0,9,54302401.0
1,9987,#,#,54302402.0
0,7908,0,9,54302403.0
0,4946,0,8,54302404.0
0,3013,3,1,54302405.0
0,2118,2,3,54302406.0
0,1988,2,2,54302407.0
0,1064,2,1,54302408.0
0,106,0,6,54302409.0
0,11452,2,3,54388800.0
0,8970,2,1,54388801.0
0,8820,0,9,54388802.0
0,8467,0,5,54388803.0
0,8226,2,6,54388804.0
0,7492,0,3,54388805.0
0,6819,3,2,54388806.0
0,5562,3,1,54388807.0
1,4879,#,#,54388808.0
1,4730,#,#,54388809.0
0,4241,3,2,54388810.0
1,3749,#,#,54388811.0
0,2128,0,3,54388812.0
0,1679,2,1,54388813.0
0,1401,0,3,54388814.0
1,1395,#,#,54388815.0
0,11469,0,2,54475200.0
0,11447,2,6,54475201.0
0,11426,2,5,54475202.0
1,11187,#,#,54475203.0
0,10905,2,4,54475204.0
0,8403,0,4,54475205.0
0,8073,2,9,54475206.0
0,7431,2,3,54475207.0
0,5453,0,9,54475208.0
1,5177,#,#,54475209.0
0,4842,0,2,54475210.0
0,3551,0,6,54475211.0
0,1976,2,5,54475212.0
0,1662,0,2,54475213.0
0,1225,0,1,54475214.0
1,11558,#,#,54561600.0
0,8896,2,4,54561601.0
0,7927,0,1,54561602.0
0,6985,2,3,54561603.0
1,5556,#,#,54561604.0
0,4855,0,1,54561605.0
1,4724,#,#,54561606.0
1,2490,#,#,54561607.0
0,2106,0,3,54561608.0
1,2071,#,#,54561609.0
0,1766,3,6,54561610.0
0,476,2,6,54561611.0
0,11443,2,4,54648000.0
1,10512,#,#,54648001.0
0,10038,0,4,54648002.0
0,9975,0,7,54648003.0
0,9362,2,2,54648004.0
1,6936,#,#,54648005.0
0,6456,0,5,54648006.0
1,6117,#,#,54648007.0
0,5893,0,8,54648008.0
0,5472,2,2,54648009.0
1,3989,#,#,54648010.0
0,992,0,6,54648011.0
0,9876,2,3,54734400.0
0,8516,5,1,54734401.0
1,7790,#,#,54734402.0
0,5199,0,7,54734403.0
1,4580,#,#,54734404.0
0,3561,2,9,54734405.0
1,480,#,#,54734406.0
0,8434,0,8,54820800.0
1,8140,#,#,54820801.0
0,5058,0,10,54820802.0
0,4892,0,2,54820803.0
1,4108,#,#,54820804.0
1,2591,#,#,54820805.0
0,1935,3,2,54820806.0
0,1567,0,3,54820807.0
1,11502,#,#,54907200.0
0,9053,0,2,54907201.0
0,8480,2,1,54907202.0
0,7274,0,3,54907203.0
0,6439,0,9,54907204.0
0,5164,0,6,54907205.0
0,3861,0,6,54907206.0
1,2721,#,#,54907207.0
1,2186,#,#,54907208.0
0,353,0,2,54907209.0
0,226,0,8,54907210.0
0,10785,2,2,54993600.0
0,10495,2,3,54993601.0
0,9999,2,4,54993602.0
0,9974,0,10,54993603.0
0,9454,2,1,54993604.0
0,9393,2,5,54993605.0
1,8747,#,#,54993606.0
0,6678,2,3,54993607.0
0,6307,3,1,54993608.0
0,6235,2,2,54993609.0
0,5526,2,1,54993610.0
0,5031,2,2,54993611.0
0,2331,2,4,54993612.0
1,2277,#,#,54993613.0
0,1830,0,10,54993614.0
0,1085,5,1,54993615.0
0,876,2,1,54993616.0
0,634,0,1,54993617.0
0,10852,0,3,55080000.0
0,9675,3,10,55080001.0
0,8698,2,3,55080002.0
0,8363,2,1,55080003.0
0,7827,0,2,55080004.0
0,7601,3,5,55080005.0
0,6978,5,1,55080006.0
0,5661,0,10,55080007.0
0,4027,5,3,55080008.0
0,3155,5,2,55080009.0
0,2092,2,5,55080010.0
1,1543,#,#,55080011.0
0,11580,0,10,55166400.0
0,11259,0,8,55166401.0
0,10203,0,3,55166402.0
0,9054,0,7,55166403.0
0,8455,0,3,55166404.0
0,7878,0,2,55166405.0
0,7629,3,6,55166406.0
0,4345,0,3,55166407.0
0,4261,0,8,55166408.0
1,3966,#,#,55166409.0
0,3214,3,3,55166410.0
1,2773,#,#,55166411.0
0,8506,0,6,55252800.0
1,8284,#,#,55252801.0
0,6559,3,1,55252802.0
1,5726,#,#,55252803.0
1,5064,#,#,55252804.0
1,4316,#,#,55252805.0
0,4272,2,1,55252806.0
0,3777,2,3,55252807.0
0,3775,0,2,55252808.0
0,1519,2,3,55252809.0
0,1026,0,9,55252810.0
0,365,5,1,55252811.0
0,9324,2,6,55339200.0
0,7414,0,4,55339201.0
0,7083,2,1,55339202.0
0,6417,0,4,55339203.0
0,5433,0,8,55339204.0
0,5304,2,3,55339205.0
0,4849,2,1,55339206.0
0,4710,2,4,55339207.0
1,4588,#,#,55339208.0
0,2833,3,1,55339209.0
0,1808,5,4,55339210.0
1,1110,#,#,55339211.0
0,777,2,1,55339212.0
1,10899,#,#,55425600.0
0,9153,2,9,55425601.0
0,9086,0,9,55425602.0
0,8142,0,5,55425603.0
0,7168,2,3,55425604.0
0,6176,0,7,55425605.0
0,5299,0,6,55425606.0
1,10935,#,#,55512000.0
0,10564,2,3,55512001.0
0,9436,0,7,55512002.0
0,8755,3,1,55512003.0
1,8520,#,#,55512004.0
0,7523,0,1,55512005.0
0,7221,2,1,55512006.0
1,7216,#,#,55512007.0
0,6506,2,9,55512008.0
0,5625,2,1,55512009.0
0,5375,0,1,55512010.0
0,4348,0,6,55512011.0
0,3805,2,2,55512012.0
0,73,2,2,55512013.0
0,11087,2,2,55598400.0
0,10861,2,5,55598401.0
0,10794,0,6,55598402.0
0,10648,3,2,55598403.0
0,9969,2,5,55598404.0
0,8899,0,9,55598405.0
0,8808,3,2,55598406.0
0,7921,2,1,55598407.0
0,7215,2,6,55598408.0
1,6400,#,#,55598409.0
0,6325,5,2,55598410.0
1,4897,#,#,55598411.0
0,2419,2,3,55598412.0
0,2030,2,5,55598413.0
0,1621,2,3,55598414.0
0,10691,0,1,55684800.0
0,10450,2,2,55684801.0
0,10366,0,7,55684802.0
0,10325,3,1,55684803.0
0,9034,0,1,55684804.0
0,7771,5,2,55684805.0
0,7501,0,4,55684806.0
0,7122,3,1,55684807.0
0,5996,0,8,55684808.0
0,5781,2,4,55684809.0
1,4185,#,#,55684810.0
1,4026,#,#,55684811.0
0,3628,0,6,55684812.0
1,1496,#,#,55684813.0
0,1357,5,1,55684814.0
0,959,0,9,55684815.0
0,421,2,1,55684816.0
0,10472,2,3,55771200.0
0,10286,0,10,55771201.0
0,9947,2,6,55771202.0
0,7478,0,6,55771203.0
0,6310,0,5,55771204.0
1,5600,#,#,55771205.0
0,4361,0,5,55771206.0
0,4268,2,3,55771207.0
0,3943,0,4,55771208.0
0,3691,5,9,55771209.0
0,1939,2,2,55771210.0
0,472,2,10,55771211.0
0,304,5,5,55771212.0
0,10637,2,2,55857600.0
0,6031,5,5,55857601.0
0,2774,5,5,55857602.0
0,2648,0,2,55857603.0
0,2483,0,5,55857604.0
0,1956,3,2,55857605.0
1,1863,#,#,55857606.0
1,763,#,#,55857607.0
0,558,0,5,55857608.0
0,10199,2,1,55944000.0
0,9481,0,7,55944001.0
1,9429,#,#,55944002.0
0,9390,0,4,55944003.0
0,9193,2,2,55944004.0
0,9137,0,3,55944005.0
0,9122,0,5,55944006.0
0,8549,2,1,55944007.0
0,7214,0,3,55944008.0
0,7169,2,7,55944009.0
1,6649,#,#,55944010.0
0,2985,2,1,55944011.0
1,2842,#,#,55944012.0
1,2329,#,#,55944013.0
1,1393,#,#,55944014.0
1,1048,#,#,55944015.0
1,11754,#,#,56030400.0
0,9059,0,7,56030401.0
0,6833,0,6,56030402.0
1,6431,#,#,56030403.0
1,5996,#,#,56030404.0
0,3213,3,1,56030405.0
0,2466,0,8,56030406.0
0,2136,0,2,56030407.0
0,1890,0,4,56030408.0
0,433,2,8,56030409.0
0,6054,1,1,56116800.0
0,5156,0,1,56116801.0
0,2940,2,4,56116802.0
0,1218,0,1,56116803.0
0,10890,0,10,56203200.0
0,9495,3,7,56203201.0
0,9135,3,3,56203202.0
0,7346,2,1,56203203.0
0,5072,2,2,56203204.0
0,4216,0,3,56203205.0
1,90,#,#,56203206.0
0,10517,0,6,56289600.0
0,10213,2,2,56289601.0
0,8513,2,1,56289602.0
0,8326,2,5,56289603.0
0,7161,0,3,56289604.0
0,5811,0,7,56289605.0
0,5408,0,6,56289606.0
0,3254,5,1,56289607.0
0,2967,0,10,56289608.0
0,1490,0,4,56289609.0
0,658,2,1,56289610.0
1,11525,#,#,56376000.0
0,9190,2,1,56376001.0
0,8388,2,2,56376002.0
1,7661,#,#,56376003.0
0,6056,2,8,56376004.0
0,5188,0,7,56376005.0
1,2871,#,#,56376006.0
0,2249,0,7,56376007.0
0,1187,2,9,56376008.0
0,1174,2,3,56376009.0
0,908,2,2,56376010.0
0,836,3,1,56376011.0
0,709,0,7,56376012.0
0,10650,3,3,56462400.0
0,9048,2,2,56462401.0
1,8403,#,#,56462402.0
0,7755,0,1,56462403.0
0,5962,3,2,56462404.0
0,5927,0,3,56462405.0
0,5366,2,9,56462406.0
1,5358,#,#,56462407.0
0,5271,2,4,56462408.0
0,4266,3,2,56462409.0
0,3929,0,4,56462410.0
0,2814,2,3,56462411.0
1,2534,#,#,56462412.0
1,836,#,#,56462413.0
0,164,0,9,56462414.0
0,9315,3,7,56548800.0
0,9194,2,2,56548801.0
0,8222,2,5,56548802.0
1,8082,#,#,56548803.0
0,7413,0,7,56548804.0
1,6981,#,#,56548805.0
0,6777,2,1,56548806.0
1,6571,#,#,56548807.0
1,6563,#,#,56548808.0
1,6210,#,#,56548809.0
0,5916,0,9,56548810.0
1,5453,#,#,56548811.0
0,5233,0,1,56548812.0
1,5005,#,#,56548813.0
1,3087,#,#,56548814.0
0,2684,2,1,56548815.0
0,2192,0,2,56548816.0
0,1113,3,1,56548817.0
0,791,0,9,56548818.0
0,123,0,9,56548819.0
1,10836,#,#,56635200.0
1,7804,#,#,56635201.0
1,7464,#,#,56635202.0
0,7277,2,7,56635203.0
0,5498,0,7,56635204.0
0,5000,0,1,56635205.0
1,4205,#,#,56635206.0
0,3755,0,1,56635207.0
1,2891,#,#,56635208.0
0,2659,2,1,56635209.0
0,2330,0,9,56635210.0
1,2150,#,#,56635211.0
0,1822,2,3,56635212.0
0,896,2,7,56635213.0
0,10745,0,6,56721600.0
0,6823,2,5,56721601.0
0,6033,0,6,56721602.0
0,5913,2,2,56721603.0
0,4918,2,8,56721604.0
0,4830,2,1,56721605.0
0,4794,0,7,56721606.0
0,4706,2,2,56721607.0
0,3802,0,1,56721608.0
0,3367,2,4,56721609.0
0,2710,0,4,56721610.0
0,1851,2,10,56721611.0
1,1830,#,#,56721612.0
0,1726,2,1,56721613.0
0,1507,5,6,56721614.0
0,1050,0,2,56721615.0
0,10938,2,1,56808000.0
0,10610,2,7,56808001.0
0,10365,2,3,56808002.0
0,10236,2,9,56808003.0
0,9805,0,7,56808004.0
0,8847,0,5,56808005.0
1,8117,#,#,56808006.0
0,7582,0,3,56808007.0
0,6666,3,1,56808008.0
0,6339,0,5,56808009.0
0,6225,2,3,56808010.0
0,5910,0,6,56808011.0
0,5879,2,4,56808012.0
0,5481,0,1,56808013.0
0,5223,0,5,56808014.0
0,4392,5,1,56808015.0
0,3459,0,1,56808016.0
0,1965,0,9,56808017.0
0,1667,2,5,56808018.0
0,1272,0,5,56808019.0
0,11294,2,8,56894400.0
0,10722,5,1,56894401.0
1,9244,#,#,56894402.0
0,8833,2,5,56894403.0
0,7710,2,8,56894404.0
0,6569,0,6,56894405.0
1,6149,#,#,56894406.0
0,4642,2,8,56894407.0
0,1494,2,3,56894408.0
0,1456,0,6,56894409.0
0,1197,0,9,56894410.0
0,811,5,2,56894411.0
0,10870,2,8,56980800.0
0,10373,0,3,56980801.0
0,8561,2,6,56980802.0
1,7830,#,#,56980803.0
0,7767,2,6,56980804.0
0,7098,0,7,56980805.0
0,6545,5,4,56980806.0
1,6503,#,#,56980807.0
0,3394,2,8,56980808.0
0,3171,0,8,56980809.0
0,2724,2,2,56980810.0
0,1133,0,2,56980811.0
0,698,2,2,56980812.0
1,566,#,#,56980813.0
0,443,2,2,56980814.0
0,10421,0,9,57067200.0
0,10117,0,4,57067201.0
1,9609,#,#,57067202.0
0,9602,5,4,57067203.0
0,9443,0,8,57067204.0
0,8009,0,9,57067205.0
0,7404,0,6,57067206.0
0,7395,0,10,57067207.0
0,6331,2,3,57067208.0
0,6272,0,4,57067209.0
0,5527,2,9,57067210.0
0,4487,3,2,57067211.0
0,4429,2,2,57067212.0
0,3733,2,5,57067213.0
0,2514,0,9,57067214.0
0,1687,0,3,57067215.0
1,1345,#,#,57067216.0
1,234,#,#,57067217.0
0,227,0,3,57067218.0
0,11445,0,6,57153600.0
1,11260,#,#,57153601.0
1,9996,#,#,57153602.0
1,8749,#,#,57153603.0
0,8274,3,3,57153604.0
0,6707,5,1,57153605.0
0,6683,0,6,57153606.0
1,6587,#,#,57153607.0
0,4691,2,2,57153608.0
0,4334,3,8,57153609.0
0,4297,2,9,57153610.0
0,4009,2,2,57153611.0
0,2096,2,6,57153612.0
0,2058,0,7,57153613.0
0,1457,0,3,57153614.0
0,1029,2,3,57153615.0
0,11152,0,9,57240000.0
0,10856,3,2,57240001.0
1,9681,#,#,57240002.0
0,9296,0,9,57240003.0
1,9273,#,#,57240004.0
0,9026,2,6,57240005.0
0,7349,0,6,57240006.0
0,5393,0,3,57240007.0
1,2138,#,#,57240008.0
0,949,2,10,57240009.0
1,11722,#,#,57326400.0
0,11454,2,7,57326401.0
0,11415,2,1,57326402.0
1,11261,#,#,57326403.0
0,7412,2,2,57326404.0
0,6766,0,8,57326405.0
0,5673,0,6,57326406.0
0,4465,5,1,57326407.0
0,3858,0,6,57326408.0
0,3572,0,1,57326409.0
0,3235,3,1,57326410.0
1,2814,#,#,57326411.0
0,1996,2,2,57326412.0
0,10592,3,1,57412800.0
0,10246,0,10,57412801.0
0,9923,0,5,57412802.0
0,9418,0,3,57412803.0
0,7999,3,2,57412804.0
0,6851,2,8,57412805.0
1,6596,#,#,57412806.0
1,5935,#,#,57412807.0
0,5804,0,8,57412808.0
0,5105,0,7,57412809.0
0,4349,0,7,57412810.0
0,4215,0,6,57412811.0
1,2290,#,#,57412812.0
1,2058,#,#,57412813.0
0,685,0,10,57412814.0
0,11369,0,10,57499200.0
0,11024,0,9,57499201.0
0,8731,2,1,57499202.0
0,8185,0,4,57499203.0
0,8058,0,1,57499204.0
1,5203,#,#,57499205.0
0,5134,2,9,57499206.0
1,4342,#,#,57499207.0
1,3614,#,#,57499208.0
1,3183,#,#,57499209.0
0,2228,0,4,57499210.0
0,1307,2,7,57499211.0
0,11485,0,5,57585600.0
0,11279,0,9,57585601.0
0,11085,2,1,57585602.0
0,8327,0,1,57585603.0
0,8034,3,2,57585604.0
0,7805,3,1,57585605.0
0,6853,3,1,57585606.0
1,3175,#,#,57585607.0
1,2297,#,#,57585608.0
1,709,#,#,57585609.0
0,10782,0,2,57672000.0
1,10664,#,#,57672001.0
0,10633,2,7,57672002.0
1,10305,#,#,57672003.0
0,10266,2,4,57672004.0
1,8731,#,#,57672005.0
0,8585,2,1,57672006.0
1,8147,#,#,57672007.0
0,7222,2,5,57672008.0
0,6992,0,1,57672009.0
1,6282,#,#,57672010.0
1,5366,#,#,57672011.0
0,4985,0,5,57672012.0
0,4898,0,10,57672013.0
0,4874,2,2,57672014.0
0,4820,0,8,57672015.0
0,3450,0,3,57672016.0
0,3088,3,10,57672017.0
0,826,2,2,57672018.0
0,687,5,8,57672019.0
1,669,#,#,57672020.0
0,9208,0,9,57758400.0
0,9106,2,2,57758401.0
1,7850,#,#,57758402.0
0,7468,2,7,57758403.0
0,7331,2,6,57758404.0
0,6843,2,8,57758405.0
0,4987,5,6,57758406.0
0,2551,2,2,57758407.0
0,1547,2,2,57758408.0
0,1429,0,10,57758409.0
0,9072,0,7,57844800.0
0,8264,0,3,57844801.0
0,7809,2,7,57844802.0
0,7610,2,8,57844803.0
0,4377,0,8,57844804.0
1,3394,#,#,57844805.0
1,3138,#,#,57844806.0
1,3114,#,#,57844807.0
0,2333,0,1,57844808.0
0,10182,2,2,57931200.0
0,9117,2,2,57931201.0
0,8910,0,4,57931202.0
0,8573,0,2,57931203.0
0,7891,0,1,57931204.0
0,7871,0,4,57931205.0
0,6562,2,1,57931206.0
0,5815,2,1,57931207.0
0,3895,3,5,57931208.0
0,3408,2,3,57931209.0
0,2626,2,4,57931210.0
0,1918,2,1,57931211.0
0,1503,3,4,57931212.0
0,1211,2,2,57931213.0
0,773,0,1,57931214.0
0,307,5,6,57931215.0
0,11740,5,1,58017600.0
0,11626,0,2,58017601.0
0,11257,2,1,58017602.0
0,10775,3,1,58017603.0
0,10263,0,3,58017604.0
1,9773,#,#,58017605.0
1,9509,#,#,58017606.0
0,9175,3,1,58017607.0
0,3117,0,6,58017608.0
0,2468,2,1,58017609.0
0,2213,0,1,58017610.0
1,1436,#,#,58017611.0
0,1400,2,1,58017612.0
0,370,2,2,58017613.0
0,230,0,1,58017614.0
0,179,2,1,58017615.0
0,78,0,6,58017616.0
1,10878,#,#,58104000.0
0,10090,2,1,58104001.0
0,9110,0,8,58104002.0
0,8064,0,3,58104003.0
0,5623,2,6,58104004.0
0,5538,2,9,58104005.0
0,4304,3,9,58104006.0
0,2924,0,7,58104007.0
0,2300,2,6,58104008.0
1,805,#,#,58104009.0
0,11373,0,9,58190400.0
0,11102,0,6,58190401.0
0,8914,0,3,58190402.0
0,7709,0,8,58190403.0
0,7429,2,8,58190404.0
0,7408,0,6,58190405.0
1,6766,#,#,58190406.0
0,6743,0,1,58190407.0
0,5890,0,2,58190408.0
0,4235,0,9,58190409.0
0,3870,0,10,58190410.0
0,3337,0,8,58190411.0
1,2794,#,#,58190412.0
0,1818,5,2,58190413.0
0,1708,0,3,58190414.0
0,1378,0,3,58190415.0
0,7998,2,1,58276800.0
0,7035,2,5,58276801.0
0,5766,0,9,58276802.0
0,5540,0,7,58276803.0
0,4899,2,1,58276804.0
0,3021,0,8,58276805.0
1,3004,#,#,58276806.0
0,793,0,7,58276807.0
0,723,0,1,58276808.0
0,273,0,5,58276809.0
0,11481,0,5,58363200.0
0,11198,3,2,58363201.0
0,11190,2,9,58363202.0
0,11148,2,10,58363203.0
0,10792,0,3,58363204.0
0,10688,2,8,58363205.0
0,9558,2,10,58363206.0
0,9255,2,6,58363207.0
1,8910,#,#,58363208.0
1,8755,#,#,58363209.0
0,8275,2,3,58363210.0
0,7513,0,6,58363211.0
0,7506,0,2,58363212.0
0,7020,2,2,58363213.0
0,6474,2,2,58363214.0
0,6016,0,9,58363215.0
0,5909,2,4,58363216.0
0,5859,2,1,58363217.0
0,4742,0,2,58363218.0
1,813,#,#,58363219.0
0,11220,5,1,58449600.0
1,10794,#,#,58449601.0
1,10419,#,#,58449602.0
0,9925,0,5,58449603.0
0,8592,2,6,58449604.0
0,8202,0,9,58449605.0
0,6694,4,1,58449606.0
0,1946,0,1,58449607.0
0,1432,0,4,58449608.0
0,1012,3,1,58449609.0
0,103,2,3,58449610.0
0,81,0,5,58449611.0
0,11309,0,7,58536000.0
0,10101,2,1,58536001.0
0,8904,0,2,58536002.0
0,7511,0,7,58536003.0
0,6972,3,2,58536004.0
0,6322,2,6,58536005.0
0,6044,0,8,58536006.0
1,5942,#,#,58536007.0
1,4225,#,#,58536008.0
0,3637,2,1,58536009.0
0,3252,0,3,58536010.0
0,3178,2,8,58536011.0
0,2824,3,8,58536012.0
0,2743,2,2,58536013.0
0,11512,0,8,58622400.0
0,10516,2,1,58622401.0
0,10248,3,1,58622402.0
0,10219,2,8,58622403.0
0,8657,2,6,58622404.0
1,8053,#,#,58622405.0
0,7836,5,1,58622406.0
0,7783,0,1,58622407.0
0,7678,0,7,58622408.0
0,7617,2,5,58622409.0
0,4399,0,2,58622410.0
0,3470,0,2,58622411.0
0,3166,2,2,58622412.0
0,3047,3,1,58622413.0
0,1278,5,1,58622414.0
0,797,2,1,58622415.0
0,219,2,3,58622416.0
0,10684,0,1,58708800.0
0,10350,2,1,58708801.0
0,9638,5,5,58708802.0
0,9564,0,5,58708803.0
0,7701,0,2,58708804.0
1,7488,#,#,58708805.0
0,7332,5,1,58708806.0
0,7182,0,4,58708807.0
1,6459,#,#,58708808.0
0,5715,0,3,58708809.0
0,5325,0,2,58708810.0
0,5283,0,7,58708811.0
0,4809,2,7,58708812.0
0,4684,2,10,58708813.0
1,3166,#,#,58708814.0
0,2600,5,2,58708815.0
0,2097,0,2,58708816.0
0,1598,5,1,58708817.0
0,1555,2,3,58708818.0
0,11539,3,1,58795200.0
0,10904,2,1,58795201.0
0,10459,0,5,58795202.0
0,9620,2,10,58795203.0
0,8626,2,8,58795204.0
0,8441,2,1,58795205.0
0,8205,2,2,58795206.0
0,8111,0,8,58795207.0
0,7825,0,8,58795208.0
0,7433,0,10,58795209.0
0,7273,2,2,58795210.0
0,7179,2,1,58795211.0
0,6723,2,7,58795212.0
0,4932,0,8,58795213.0
0,4350,2,9,58795214.0
0,4063,2,4,58795215.0
0,3665,0,5,58795216.0
0,2863,5,2,58795217.0
0,1831,2,7,58795218.0
0,697,0,3,58795219.0
0,549,0,8,58795220.0
0,11522,3,4,58881600.0
0,10529,3,4,58881601.0
0,9692,2,1,58881602.0
0,9087,2,1,58881603.0
0,8096,0,9,58881604.0
0,6826,2,9,58881605.0
0,6433,2,7,58881606.0
1,5168,#,#,58881607.0
1,4967,#,#,58881608.0
0,4259,0,10,58881609.0
0,3436,2,1,58881610.0
1,2864,#,#,58881611.0
0,2240,0,9,58881612.0
0,1898,2,4,58881613.0
0,1322,2,6,58881614.0
0,828,2,9,58881615.0
0,772,2,1,58881616.0
0,768,0,10,58881617.0
0,11552,0,7,58968000.0
1,11130,#,#,58968001.0
0,11118,3,5,58968002.0
1,11108,#,#,58968003.0
0,10993,2,7,58968004.0
0,9368,3,1,58968005.0
0,9138,2,3,58968006.0
0,8407,2,3,58968007.0
0,7996,0,4,58968008.0
1,7710,#,#,58968009.0
0,6947,0,5,58968010.0
0,6416,1,1,58968011.0
0,6187,0,1,58968012.0
0,5614,0,8,58968013.0
0,5547,0,8,58968014.0
1,5247,#,#,58968015.0
0,4877,2,3,58968016.0
0,3889,0,7,58968017.0
0,2621,2,7,58968018.0
0,2563,5,1,58968019.0
0,2260,5,2,58968020.0
0,395,0,8,58968021.0
0,151,0,4,58968022.0
0,11682,0,8,59054400.0
0,11639,0,4,59054401.0
0,10944,2,6,59054402.0
0,10772,0,10,59054403.0
0,10612,2,1,59054404.0
0,10569,0,10,59054405.0
0,8643,3,2,59054406.0
0,8088,2,7,59054407.0
0,6409,0,2,59054408.0
0,5872,0,4,59054409.0
0,4990,2,5,59054410.0
0,3273,0,9,59054411.0
1,3178,#,#,59054412.0
0,3124,0,9,59054413.0
0,2799,0,8,59054414.0
0,2519,0,7,59054415.0
0,2317,0,5,59054416.0
0,2122,0,10,59054417.0
1,1037,#,#,59054418.0
0,755,0,8,59054419.0
0,184,0,9,59054420.0
0,42,0,8,59054421.0
0,24,2,3,59054422.0
1,10608,#,#,59140800.0
0,9427,2,6,59140801.0
0,9263,2,3,59140802.0
0,8903,0,1,59140803.0
1,7523,#,#,59140804.0
0,7462,2,2,59140805.0
1,6819,#,#,59140806.0
0,6530,2,1,59140807.0
0,6072,5,2,59140808.0
0,5747,2,1,59140809.0
0,4813,0,10,59140810.0
0,4369,0,1,59140811.0
0,2948,5,1,59140812.0
1,2529,#,#,59140813.0
0,2139,2,1,59140814.0
0,1603,2,4,59140815.0
0,1381,2,1,59140816.0
0,10515,0,1,59227200.0
0,10438,2,3,59227201.0
1,8438,#,#,59227202.0
0,8431,2,7,59227203.0
0,7463,0,2,59227204.0
0,7031,2,3,59227205.0
1,6377,#,#,59227206.0
0,5432,2,1,59227207.0
0,3829,5,1,59227208.0
0,3553,2,5,59227209.0
0,2608,0,3,59227210.0
1,2300,#,#,59227211.0
0,1478,2,2,59227212.0
0,1130,2,5,59227213.0
0,9964,2,3,59313600.0
0,9112,2,7,59313601.0
1,8841,#,#,59313602.0
0,8840,0,9,59313603.0
0,8734,2,1,59313604.0
0,8249,2,6,59313605.0
1,7693,#,#,59313606.0
0,6197,2,7,59313607.0
0,5991,5,2,59313608.0
0,4640,0,10,59313609.0
1,4486,#,#,59313610.0
0,3748,2,2,59313611.0
1,3687,#,#,59313612.0
1,1667,#,#,59313613.0
1,959,#,#,59313614.0
0,11347,0,4,59400000.0
0,10679,2,1,59400001.0
0,6942,0,1,59400002.0
0,6755,0,4,59400003.0
0,5938,0,3,59400004.0
0,3916,2,3,59400005.0
1,697,#,#,59400006.0
0,206,2,4,59400007.0
0,11521,2,1,59486400.0
0,11332,2,8,59486401.0
0,10823,3,1,59486402.0
0,9673,0,4,59486403.0
1,8873,#,#,59486404.0
0,8214,0,6,59486405.0
0,6770,2,5,59486406.0
0,6472,5,4,59486407.0
0,5822,2,1,59486408.0
0,5814,2,8,59486409.0
0,5321,2,7,59486410.0
0,5087,2,2,59486411.0
1,4820,#,#,59486412.0
0,4646,0,7,59486413.0
1,4631,#,#,59486414.0
0,4497,0,4,59486415.0
0,4458,5,1,59486416.0
0,3682,0,4,59486417.0
0,2850,2,1,59486418.0
0,2011,5,2,59486419.0
0,1610,0,6,59486420.0
1,1435,#,#,59486421.0
1,949,#,#,59486422.0
0,10715,2,5,59572800.0
0,9222,2,1,59572801.0
0,8489,2,4,59572802.0
0,8368,0,9,59572803.0
0,7886,2,1,59572804.0
0,6052,0,9,59572805.0
1,5438,#,#,59572806.0
1,4955,#,#,59572807.0
0,3874,2,1,59572808.0
0,3223,2,9,59572809.0
0,3132,3,3,59572810.0
1,2863,#,#,59572811.0
0,648,0,5,59572812.0
1,42,#,#,59572813.0
0,10540,2,1,59659200.0
0,8392,3,6,59659201.0
0,8329,0,4,59659202.0
0,6880,3,1,59659203.0
0,6767,5,1,59659204.0
0,6471,2,9,59659205.0
0,6446,2,1,59659206.0
1,5532,#,#,59659207.0
0,4489,0,6,59659208.0
0,3212,0,7,59659209.0
0,2855,0,3,59659210.0
0,1934,2,1,59659211.0
0,591,0,2,59659212.0
1,93,#,#,59659213.0
1,11532,#,#,59745600.0
0,10289,2,8,59745601.0
1,10125,#,#,59745602.0
0,9913,2,1,59745603.0
0,7824,0,3,59745604.0
0,7569,0,1,59745605.0
0,7322,5,3,59745606.0
0,7187,0,8,59745607.0
0,6619,0,1,59745608.0
0,6607,2,1,59745609.0
0,6290,0,6,59745610.0
0,4236,0,2,59745611.0
0,3359,0,9,59745612.0
0,368,0,5,59745613.0
0,11115,0,8,59832000.0
0,10957,0,6,59832001.0
0,8843,0,7,59832002.0
0,8545,3,3,59832003.0
1,7279,#,#,59832004.0
